chr	start	end	ATAC	CTCF	REST	EP300
chr21	7837000	7837200	U	U	U	U
chr21	7851000	7851200	U	U	U	U
chr21	7854000	7854200	U	U	U	U
chr21	7854200	7854400	U	U	U	U
chr21	7856200	7856400	U	U	U	U
chr21	7861200	7861400	U	U	U	U
chr21	8101800	8102000	U	U	U	U
chr21	8102000	8102200	U	U	U	U
chr21	8102200	8102400	U	U	U	U
chr21	8102400	8102600	U	U	U	U
chr21	8102600	8102800	U	U	U	U
chr21	8102800	8103000	U	U	U	U
chr21	8105200	8105400	U	U	U	U
chr21	8105800	8106000	U	U	U	U
chr21	8106000	8106200	U	U	U	U
chr21	8106200	8106400	U	U	U	U
chr21	8106400	8106600	U	U	U	U
chr21	8106600	8106800	U	U	U	U
chr21	8106800	8107000	U	U	U	U
chr21	8107000	8107200	U	U	U	U
chr21	8107200	8107400	U	U	U	U
chr21	8107400	8107600	U	U	U	U
chr21	8108600	8108800	U	U	U	U
chr21	8110600	8110800	U	U	U	U
chr21	8110800	8111000	U	U	U	U
chr21	8111000	8111200	U	U	U	U
chr21	8111200	8111400	U	U	U	U
chr21	8111400	8111600	U	U	U	U
chr21	8111600	8111800	U	U	U	U
chr21	8111800	8112000	U	U	U	U
chr21	8112000	8112200	U	U	U	U
chr21	8112200	8112400	U	U	U	U
chr21	8112400	8112600	U	U	U	U
chr21	8113800	8114000	U	U	U	U
chr21	8114000	8114200	U	U	U	U
chr21	8114200	8114400	U	U	U	U
chr21	8114400	8114600	U	U	U	U
chr21	8114600	8114800	U	U	U	U
chr21	8114800	8115000	U	U	U	U
chr21	8116000	8116200	U	U	U	U
chr21	8116200	8116400	U	U	U	U
chr21	8116400	8116600	U	U	U	U
chr21	8116600	8116800	U	U	U	U
chr21	8116800	8117000	U	U	U	U
chr21	8118600	8118800	U	U	U	U
chr21	8118800	8119000	U	U	U	U
chr21	8119000	8119200	U	U	U	U
chr21	8119200	8119400	U	U	U	U
chr21	8119400	8119600	U	U	U	U
chr21	8119600	8119800	U	U	U	U
chr21	8122000	8122200	U	U	U	U
chr21	8122200	8122400	U	U	U	U
chr21	8122400	8122600	U	U	U	U
chr21	8127000	8127200	U	U	U	U
chr21	8127600	8127800	U	U	U	U
chr21	8128200	8128400	U	U	U	U
chr21	8128400	8128600	U	U	U	U
chr21	8128600	8128800	U	U	U	U
chr21	8128800	8129000	U	U	U	U
chr21	8129000	8129200	U	U	U	U
chr21	8129200	8129400	U	U	U	U
chr21	8129400	8129600	U	U	U	U
chr21	8129600	8129800	U	U	U	U
chr21	8132800	8133000	U	U	U	U
chr21	8134000	8134200	U	U	U	U
chr21	8134200	8134400	U	U	U	U
chr21	8134400	8134600	U	U	U	U
chr21	8134600	8134800	U	U	U	U
chr21	8135400	8135600	U	U	U	U
chr21	8136600	8136800	U	U	U	U
chr21	8145800	8146000	U	U	U	U
chr21	8146000	8146200	U	U	U	U
chr21	8146600	8146800	U	U	U	U
chr21	8146800	8147000	U	U	U	U
chr21	8147000	8147200	U	U	U	U
chr21	8155600	8155800	U	U	U	U
chr21	8155800	8156000	U	U	U	U
chr21	8156000	8156200	U	U	U	U
chr21	8156200	8156400	U	U	U	U
chr21	8156400	8156600	U	U	U	U
chr21	8156600	8156800	U	U	U	U
chr21	8156800	8157000	U	U	U	U
chr21	8157600	8157800	U	U	U	U
chr21	8158800	8159000	U	U	U	U
chr21	8159000	8159200	U	U	U	U
chr21	8159200	8159400	U	U	U	U
chr21	8159400	8159600	U	U	U	U
chr21	8159600	8159800	U	U	U	U
chr21	8161000	8161200	U	U	U	U
chr21	8161200	8161400	U	U	U	U
chr21	8170000	8170200	U	U	U	U
chr21	8179800	8180000	U	U	U	U
chr21	8180000	8180200	U	U	U	U
chr21	8180200	8180400	U	U	U	U
chr21	8180400	8180600	U	U	U	U
chr21	8180600	8180800	U	U	U	U
chr21	8180800	8181000	U	U	U	U
chr21	8186600	8186800	U	U	U	U
chr21	8191200	8191400	U	U	U	U
chr21	8191400	8191600	U	U	U	U
chr21	8192800	8193000	U	U	U	U
chr21	8193000	8193200	U	U	U	U
chr21	8193200	8193400	U	U	U	U
chr21	8193400	8193600	U	U	U	U
chr21	8194000	8194200	B	U	U	U
chr21	8195400	8195600	U	U	U	U
chr21	8196800	8197000	U	U	U	U
chr21	8197000	8197200	U	U	U	U
chr21	8197200	8197400	U	U	U	U
chr21	8197400	8197600	B	U	U	U
chr21	8199000	8199200	B	U	U	U
chr21	8200400	8200600	U	U	U	U
chr21	8202200	8202400	U	U	U	U
chr21	8205000	8205200	U	U	U	U
chr21	8206600	8206800	U	U	U	U
chr21	8207000	8207200	U	U	U	U
chr21	8207200	8207400	U	U	U	U
chr21	8207400	8207600	U	U	U	U
chr21	8207600	8207800	U	U	U	U
chr21	8207800	8208000	U	U	U	U
chr21	8208000	8208200	U	U	U	U
chr21	8208200	8208400	U	U	U	U
chr21	8208400	8208600	U	U	U	U
chr21	8208600	8208800	U	U	U	U
chr21	8208800	8209000	U	U	U	U
chr21	8209000	8209200	U	U	U	U
chr21	8212600	8212800	U	U	U	U
chr21	8213400	8213600	U	U	U	U
chr21	8223600	8223800	U	U	U	U
chr21	8223800	8224000	U	U	U	U
chr21	8224000	8224200	U	U	U	U
chr21	8224200	8224400	U	U	U	U
chr21	8226200	8226400	U	U	U	U
chr21	8236400	8236600	U	U	U	U
chr21	8238400	8238600	U	U	U	U
chr21	8238600	8238800	U	U	U	U
chr21	8238800	8239000	U	U	U	U
chr21	8239400	8239600	U	U	U	U
chr21	8239600	8239800	U	U	U	U
chr21	8239800	8240000	U	U	U	U
chr21	8240600	8240800	U	U	U	U
chr21	8240800	8241000	U	U	U	U
chr21	8241000	8241200	U	U	U	U
chr21	8241200	8241400	U	U	U	U
chr21	8241400	8241600	U	U	U	U
chr21	8241600	8241800	U	U	U	U
chr21	8241800	8242000	U	U	U	U
chr21	8242000	8242200	U	U	U	U
chr21	8242200	8242400	U	U	U	U
chr21	8242400	8242600	U	U	U	U
chr21	8242800	8243000	U	U	U	U
chr21	8243000	8243200	U	U	U	U
chr21	8243400	8243600	U	U	U	U
chr21	8245000	8245200	B	U	U	U
chr21	8245200	8245400	B	U	U	U
chr21	8246600	8246800	B	U	U	U
chr21	8249200	8249400	U	U	U	U
chr21	8249600	8249800	U	U	U	U
chr21	8249800	8250000	U	U	U	U
chr21	8250000	8250200	U	U	U	U
chr21	8250800	8251000	U	U	U	U
chr21	8251200	8251400	U	U	U	U
chr21	8251400	8251600	U	U	U	U
chr21	8251600	8251800	U	U	U	U
chr21	8251800	8252000	U	U	U	U
chr21	8252000	8252200	U	U	U	U
chr21	8252200	8252400	U	U	U	U
chr21	8252400	8252600	U	U	U	U
chr21	8252600	8252800	U	U	U	U
chr21	8252800	8253000	U	U	U	U
chr21	8253000	8253200	U	U	U	U
chr21	8253200	8253400	U	U	U	U
chr21	8253400	8253600	U	U	U	U
chr21	8256800	8257000	U	U	U	U
chr21	8257600	8257800	U	U	U	U
chr21	8311200	8311400	U	U	U	U
chr21	8311400	8311600	U	U	U	U
chr21	8311600	8311800	U	U	U	U
chr21	8311800	8312000	U	U	U	U
chr21	8312000	8312200	U	U	U	U
chr21	8312200	8312400	U	U	U	U
chr21	8312400	8312600	U	U	U	U
chr21	8312600	8312800	U	U	U	U
chr21	8315800	8316000	U	U	U	U
chr21	8317200	8317400	U	U	U	U
chr21	8317400	8317600	U	U	U	U
chr21	8317600	8317800	U	U	U	U
chr21	8318600	8318800	U	U	U	U
chr21	8319600	8319800	U	U	U	U
chr21	8319800	8320000	U	U	U	U
chr21	8328800	8329000	U	U	U	U
chr21	8329000	8329200	U	U	U	U
chr21	8329200	8329400	U	U	U	U
chr21	8329600	8329800	U	U	U	U
chr21	8329800	8330000	U	U	U	U
chr21	8330000	8330200	U	U	U	U
chr21	8338600	8338800	U	U	U	U
chr21	8338800	8339000	U	U	U	U
chr21	8339000	8339200	U	U	U	U
chr21	8339200	8339400	U	U	U	U
chr21	8339400	8339600	U	U	U	U
chr21	8339600	8339800	U	U	U	U
chr21	8339800	8340000	U	U	U	U
chr21	8340600	8340800	U	U	U	U
chr21	8341800	8342000	U	U	U	U
chr21	8342000	8342200	U	U	U	U
chr21	8342200	8342400	U	U	U	U
chr21	8342400	8342600	U	U	U	U
chr21	8342600	8342800	U	U	U	U
chr21	8344000	8344200	U	U	U	U
chr21	8344200	8344400	U	U	U	U
chr21	8344400	8344600	U	U	U	U
chr21	8353000	8353200	U	U	U	U
chr21	8354200	8354400	U	U	U	U
chr21	8363000	8363200	U	U	U	U
chr21	8363200	8363400	U	U	U	U
chr21	8363400	8363600	U	U	U	U
chr21	8363600	8363800	U	U	U	U
chr21	8363800	8364000	U	U	U	U
chr21	8364000	8364200	U	U	U	U
chr21	8369600	8369800	U	U	U	U
chr21	8374400	8374600	U	U	U	U
chr21	8374600	8374800	U	U	U	U
chr21	8376000	8376200	U	U	U	U
chr21	8376200	8376400	U	U	U	U
chr21	8376400	8376600	U	U	U	U
chr21	8377000	8377200	B	U	U	U
chr21	8377200	8377400	B	U	U	U
chr21	8378400	8378600	U	U	U	U
chr21	8379800	8380000	U	U	U	U
chr21	8380000	8380200	U	U	U	U
chr21	8380200	8380400	U	U	U	U
chr21	8380400	8380600	B	U	U	U
chr21	8382000	8382200	B	U	U	U
chr21	8382200	8382400	B	U	U	U
chr21	8383400	8383600	U	U	U	U
chr21	8384200	8384400	U	U	U	U
chr21	8385200	8385400	U	U	U	U
chr21	8388000	8388200	U	U	U	U
chr21	8388200	8388400	B	U	U	U
chr21	8388600	8388800	B	U	U	U
chr21	8388800	8389000	B	U	U	U
chr21	8389600	8389800	U	U	U	U
chr21	8390000	8390200	U	U	U	U
chr21	8390200	8390400	U	U	U	U
chr21	8390400	8390600	U	U	U	U
chr21	8390600	8390800	U	U	U	U
chr21	8390800	8391000	U	U	U	U
chr21	8391000	8391200	U	U	U	U
chr21	8391200	8391400	U	U	U	U
chr21	8391400	8391600	U	U	U	U
chr21	8391600	8391800	U	U	U	U
chr21	8395600	8395800	U	U	U	U
chr21	8396400	8396600	U	U	U	U
chr21	8406600	8406800	U	U	U	U
chr21	8406800	8407000	U	U	U	U
chr21	8407000	8407200	B	U	U	U
chr21	8407200	8407400	B	U	U	U
chr21	8409200	8409400	U	U	U	U
chr21	8418800	8419000	U	U	U	U
chr21	8421400	8421600	U	U	U	U
chr21	8421600	8421800	U	U	U	U
chr21	8421800	8422000	U	U	U	U
chr21	8422600	8422800	U	U	U	U
chr21	8422800	8423000	U	U	U	U
chr21	8423600	8423800	U	U	U	U
chr21	8423800	8424000	U	U	U	U
chr21	8424000	8424200	U	U	U	U
chr21	8424200	8424400	U	U	U	U
chr21	8424400	8424600	U	U	U	U
chr21	8424600	8424800	U	U	U	U
chr21	8424800	8425000	U	U	U	U
chr21	8425000	8425200	U	U	U	U
chr21	8425200	8425400	U	U	U	U
chr21	8425400	8425600	U	U	U	U
chr21	8425800	8426000	U	U	U	U
chr21	8426000	8426200	U	U	U	U
chr21	8426400	8426600	U	U	U	U
chr21	8428000	8428200	B	U	U	U
chr21	8428200	8428400	B	U	U	U
chr21	8428400	8428600	B	U	U	U
chr21	8429600	8429800	B	U	U	U
chr21	8432200	8432400	U	U	U	U
chr21	8432800	8433000	U	U	U	U
chr21	8433000	8433200	U	U	U	U
chr21	8433800	8434000	U	U	U	U
chr21	8434200	8434400	U	U	U	U
chr21	8434400	8434600	U	U	U	U
chr21	8434600	8434800	U	U	U	U
chr21	8434800	8435000	U	U	U	U
chr21	8435000	8435200	U	U	U	U
chr21	8435200	8435400	U	U	U	U
chr21	8435400	8435600	U	U	U	U
chr21	8435600	8435800	U	U	U	U
chr21	8435800	8436000	U	U	U	U
chr21	8436000	8436200	U	U	U	U
chr21	8436200	8436400	U	U	U	U
chr21	8436400	8436600	U	U	U	U
chr21	8439800	8440000	U	U	U	U
chr21	8440800	8441000	U	U	U	U
chr21	8450800	8451000	U	U	U	U
chr21	8451000	8451200	U	U	U	U
chr21	8451200	8451400	U	U	U	U
chr21	8451400	8451600	U	U	U	U
chr21	8453400	8453600	U	U	U	U
chr21	8463000	8463200	U	U	U	U
chr21	8463200	8463400	U	U	U	U
chr21	8463400	8463600	U	U	U	U
chr21	8466000	8466200	U	U	U	U
chr21	8466200	8466400	U	U	U	U
chr21	8466400	8466600	U	U	U	U
chr21	8467000	8467200	U	U	U	U
chr21	8467200	8467400	U	U	U	U
chr21	8467400	8467600	U	U	U	U
chr21	8468000	8468200	U	U	U	U
chr21	8468200	8468400	U	U	U	U
chr21	8468400	8468600	U	U	U	U
chr21	8468600	8468800	U	U	U	U
chr21	8468800	8469000	U	U	U	U
chr21	8469000	8469200	U	U	U	U
chr21	8469200	8469400	U	U	U	U
chr21	8469400	8469600	U	U	U	U
chr21	8469600	8469800	U	U	U	U
chr21	8469800	8470000	U	U	U	U
chr21	8470400	8470600	U	U	U	U
chr21	8470600	8470800	U	U	U	U
chr21	8471000	8471200	U	U	U	U
chr21	8523200	8523400	U	U	U	U
chr21	8524000	8524200	U	U	U	U
chr21	8524200	8524400	U	U	U	U
chr21	8525400	8525600	U	U	U	U
chr21	8525600	8525800	U	U	U	U
chr21	8529800	8530000	U	U	U	U
chr21	8530000	8530200	U	U	U	U
chr21	8530200	8530400	U	U	U	U
chr21	8530400	8530600	U	U	U	U
chr21	8531600	8531800	U	U	U	U
chr21	8531800	8532000	U	U	U	U
chr21	8532000	8532200	U	U	U	U
chr21	8532200	8532400	U	U	U	U
chr21	8533600	8533800	U	U	U	U
chr21	8540400	8540600	U	U	U	U
chr21	8540600	8540800	U	U	U	U
chr21	8540800	8541000	U	U	U	U
chr21	8541000	8541200	U	U	U	U
chr21	8541200	8541400	U	U	U	U
chr21	8541400	8541600	U	U	U	U
chr21	8542200	8542400	U	U	U	U
chr21	8542400	8542600	U	U	U	U
chr21	8544200	8544400	U	U	U	U
chr21	8544400	8544600	U	U	U	U
chr21	8544600	8544800	U	U	U	U
chr21	8544800	8545000	U	U	U	U
chr21	8546000	8546200	U	U	U	U
chr21	8546200	8546400	U	U	U	U
chr21	8547200	8547400	U	U	U	U
chr21	8547400	8547600	U	U	U	U
chr21	8547600	8547800	U	U	U	U
chr21	8547800	8548000	U	U	U	U
chr21	8548000	8548200	U	U	U	U
chr21	8548200	8548400	U	U	U	U
chr21	8550400	8550600	U	U	U	U
chr21	8550600	8550800	U	U	U	U
chr21	8550800	8551000	U	U	U	U
chr21	8551200	8551400	U	U	U	U
chr21	8552200	8552400	U	U	U	U
chr21	8552800	8553000	U	U	U	U
chr21	8553000	8553200	U	U	U	U
chr21	8553200	8553400	U	U	U	U
chr21	8555600	8555800	U	U	U	U
chr21	8555800	8556000	U	U	U	U
chr21	8556000	8556200	U	U	U	U
chr21	8556200	8556400	U	U	U	U
chr21	8556400	8556600	U	U	U	U
chr21	8556600	8556800	U	U	U	U
chr21	8560600	8560800	U	U	U	U
chr21	8560800	8561000	U	U	U	U
chr21	8561000	8561200	U	U	U	U
chr21	8561200	8561400	U	U	U	U
chr21	8561600	8561800	U	U	U	U
chr21	8561800	8562000	U	U	U	U
chr21	8562000	8562200	U	U	U	U
chr21	8562200	8562400	U	U	U	U
chr21	8562400	8562600	U	U	U	U
chr21	8562600	8562800	U	U	U	U
chr21	8562800	8563000	U	U	U	U
chr21	8563000	8563200	U	U	U	U
chr21	8563200	8563400	U	U	U	U
chr21	8563400	8563600	U	U	U	U
chr21	8563600	8563800	U	U	U	U
chr21	8563800	8564000	U	U	U	U
chr21	8564000	8564200	U	U	U	U
chr21	8564200	8564400	U	U	U	U
chr21	8564400	8564600	U	U	U	U
chr21	8564600	8564800	U	U	U	U
chr21	8564800	8565000	U	U	U	U
chr21	8565000	8565200	U	U	U	U
chr21	8565200	8565400	U	U	U	U
chr21	8565600	8565800	U	U	U	U
chr21	8566600	8566800	U	U	U	U
chr21	8566800	8567000	U	U	U	U
chr21	8570800	8571000	U	U	U	U
chr21	8571000	8571200	U	U	U	U
chr21	8571200	8571400	U	U	U	U
chr21	8571400	8571600	U	U	U	U
chr21	8571600	8571800	U	U	U	U
chr21	8573200	8573400	U	U	U	U
chr21	8573400	8573600	U	U	U	U
chr21	8573600	8573800	U	U	U	U
chr21	8573800	8574000	U	U	U	U
chr21	8574000	8574200	U	U	U	U
chr21	8574200	8574400	U	U	U	U
chr21	8574400	8574600	U	U	U	U
chr21	8575800	8576000	U	U	U	U
chr21	8576000	8576200	U	U	U	U
chr21	8576200	8576400	U	U	U	U
chr21	8578000	8578200	U	U	U	U
chr21	8578200	8578400	U	U	U	U
chr21	8578400	8578600	U	U	U	U
chr21	8579000	8579200	U	U	U	U
chr21	8579600	8579800	U	U	U	U
chr21	8581200	8581400	U	U	U	U
chr21	8581400	8581600	U	U	U	U
chr21	8581600	8581800	U	U	U	U
chr21	8581800	8582000	U	U	U	U
chr21	8582600	8582800	U	U	U	U
chr21	8582800	8583000	U	U	U	U
chr21	8583000	8583200	U	U	U	U
chr21	8583200	8583400	U	U	U	U
chr21	8586800	8587000	U	U	U	U
chr21	8591200	8591400	U	U	U	U
chr21	8591600	8591800	U	U	U	U
chr21	8592400	8592600	U	U	U	U
chr21	8592600	8592800	U	U	U	U
chr21	8592800	8593000	U	U	U	U
chr21	8593200	8593400	U	U	U	U
chr21	8593800	8594000	U	U	U	U
chr21	8594000	8594200	U	U	U	U
chr21	8594200	8594400	U	U	U	U
chr21	8594400	8594600	U	U	U	U
chr21	8595800	8596000	U	U	U	U
chr21	8596000	8596200	U	U	U	U
chr21	8596400	8596600	U	U	U	U
chr21	8596600	8596800	U	U	U	U
chr21	8596800	8597000	U	U	U	U
chr21	8597000	8597200	U	U	U	U
chr21	8597200	8597400	U	U	U	U
chr21	8599000	8599200	U	U	U	U
chr21	8599400	8599600	U	U	U	U
chr21	8600200	8600400	U	U	U	U
chr21	8601600	8601800	U	U	U	U
chr21	8602400	8602600	U	U	U	U
chr21	8602600	8602800	U	U	U	U
chr21	8602800	8603000	U	U	U	U
chr21	8603000	8603200	U	U	U	U
chr21	8603200	8603400	U	U	U	U
chr21	8603600	8603800	U	U	U	U
chr21	8604400	8604600	U	U	U	U
chr21	8605000	8605200	U	U	U	U
chr21	8605800	8606000	U	U	U	U
chr21	8606000	8606200	U	U	U	U
chr21	8606200	8606400	U	U	U	U
chr21	8606400	8606600	U	U	U	U
chr21	8606600	8606800	U	U	U	U
chr21	8606800	8607000	U	U	U	U
chr21	8607000	8607200	U	U	U	U
chr21	8607200	8607400	U	U	U	U
chr21	8611400	8611600	U	U	U	U
chr21	8611600	8611800	U	U	U	U
chr21	8611800	8612000	U	U	U	U
chr21	8612000	8612200	U	U	U	U
chr21	8612200	8612400	U	U	U	U
chr21	8613200	8613400	U	U	U	U
chr21	8614000	8614200	U	U	U	U
chr21	8614200	8614400	U	U	U	U
chr21	8614400	8614600	U	U	U	U
chr21	8614600	8614800	U	U	U	U
chr21	8614800	8615000	U	U	U	U
chr21	8619200	8619400	U	U	U	U
chr21	8619400	8619600	U	U	U	U
chr21	8619600	8619800	U	U	U	U
chr21	8619800	8620000	U	U	U	U
chr21	8622800	8623000	U	U	U	U
chr21	8623400	8623600	U	U	U	U
chr21	8623600	8623800	U	U	U	U
chr21	8624200	8624400	U	U	U	U
chr21	8624600	8624800	U	U	U	U
chr21	8624800	8625000	U	U	U	U
chr21	8626000	8626200	U	U	U	U
chr21	8626600	8626800	U	U	U	U
chr21	8626800	8627000	U	U	U	U
chr21	8628400	8628600	U	U	U	U
chr21	8629200	8629400	U	U	U	U
chr21	8629400	8629600	U	U	U	U
chr21	8629600	8629800	U	U	U	U
chr21	8629800	8630000	U	U	U	U
chr21	8630000	8630200	U	U	U	U
chr21	8630200	8630400	U	U	U	U
chr21	8630400	8630600	U	U	U	U
chr21	8630600	8630800	U	U	U	U
chr21	8631800	8632000	U	U	U	U
chr21	8632000	8632200	U	U	U	U
chr21	8632200	8632400	U	U	U	U
chr21	8634400	8634600	U	U	U	U
chr21	8634600	8634800	U	U	U	U
chr21	8634800	8635000	U	U	U	U
chr21	8635000	8635200	U	U	U	U
chr21	8635800	8636000	U	U	U	U
chr21	8636000	8636200	U	U	U	U
chr21	8636800	8637000	U	U	U	U
chr21	8637000	8637200	U	U	U	U
chr21	8637600	8637800	U	U	U	U
chr21	8637800	8638000	U	U	U	U
chr21	8638000	8638200	U	U	U	U
chr21	8638600	8638800	U	U	U	U
chr21	8638800	8639000	U	U	U	U
chr21	8639000	8639200	U	U	U	U
chr21	8642800	8643000	U	U	U	U
chr21	8643200	8643400	U	U	U	U
chr21	8643400	8643600	U	U	U	U
chr21	8643600	8643800	U	U	U	U
chr21	8643800	8644000	U	U	U	U
chr21	8644000	8644200	U	U	U	U
chr21	8644200	8644400	U	U	U	U
chr21	8644400	8644600	U	U	U	U
chr21	8645800	8646000	U	U	U	U
chr21	8646800	8647000	U	U	U	U
chr21	8647000	8647200	U	U	U	U
chr21	8647600	8647800	U	U	U	U
chr21	8647800	8648000	U	U	U	U
chr21	8648000	8648200	U	U	U	U
chr21	8648200	8648400	U	U	U	U
chr21	8648400	8648600	U	U	U	U
chr21	8648600	8648800	U	U	U	U
chr21	8648800	8649000	U	U	U	U
chr21	8649000	8649200	U	U	U	U
chr21	8649200	8649400	U	U	U	U
chr21	8649800	8650000	U	U	U	U
chr21	8650000	8650200	U	U	U	U
chr21	8650200	8650400	U	U	U	U
chr21	8650400	8650600	U	U	U	U
chr21	8651200	8651400	U	U	U	U
chr21	8651400	8651600	U	U	U	U
chr21	8654400	8654600	U	U	U	U
chr21	8654600	8654800	U	U	U	U
chr21	8655400	8655600	U	U	U	U
chr21	8656000	8656200	U	U	U	U
chr21	8656200	8656400	U	U	U	U
chr21	8658400	8658600	U	U	U	U
chr21	8661000	8661200	U	U	U	U
chr21	8661200	8661400	U	U	U	U
chr21	8665000	8665200	U	U	U	U
chr21	8665200	8665400	U	U	U	U
chr21	8665400	8665600	U	U	U	U
chr21	8668000	8668200	U	U	U	U
chr21	8668600	8668800	U	U	U	U
chr21	8668800	8669000	U	U	U	U
chr21	8669000	8669200	U	U	U	U
chr21	8669200	8669400	U	U	U	U
chr21	8669400	8669600	U	U	U	U
chr21	8669600	8669800	U	U	U	U
chr21	8669800	8670000	U	U	U	U
chr21	8670000	8670200	U	U	U	U
chr21	8670200	8670400	U	U	U	U
chr21	8671000	8671200	U	U	U	U
chr21	8672200	8672400	U	U	U	U
chr21	8672400	8672600	U	U	U	U
chr21	8672600	8672800	U	U	U	U
chr21	8673400	8673600	U	U	U	U
chr21	8673600	8673800	U	U	U	U
chr21	8673800	8674000	U	U	U	U
chr21	8674600	8674800	U	U	U	U
chr21	8674800	8675000	U	U	U	U
chr21	8675200	8675400	U	U	U	U
chr21	8675400	8675600	U	U	U	U
chr21	8677400	8677600	U	U	U	U
chr21	8677600	8677800	U	U	U	U
chr21	8677800	8678000	U	U	U	U
chr21	8678000	8678200	U	U	U	U
chr21	8678400	8678600	U	U	U	U
chr21	8680400	8680600	U	U	U	U
chr21	8680600	8680800	U	U	U	U
chr21	8680800	8681000	U	U	U	U
chr21	8682200	8682400	U	U	U	U
chr21	8682400	8682600	U	U	U	U
chr21	8683000	8683200	U	U	U	U
chr21	8683200	8683400	U	U	U	U
chr21	8683400	8683600	U	U	U	U
chr21	8684000	8684200	U	U	U	U
chr21	8687600	8687800	U	U	U	U
chr21	8691800	8692000	U	U	U	U
chr21	8692000	8692200	U	U	U	U
chr21	8692200	8692400	U	U	U	U
chr21	8692400	8692600	U	U	U	U
chr21	8692600	8692800	U	U	U	U
chr21	8693600	8693800	U	U	U	U
chr21	8693800	8694000	U	U	U	U
chr21	8694600	8694800	U	U	U	U
chr21	8694800	8695000	U	U	U	U
chr21	8696000	8696200	U	U	U	U
chr21	8701200	8701400	U	U	U	U
chr21	8701400	8701600	U	U	U	U
chr21	8701600	8701800	U	U	U	U
chr21	8757200	8757400	U	U	U	U
chr21	8758200	8758400	U	U	U	U
chr21	8758800	8759000	B	U	U	U
chr21	8759000	8759200	B	U	U	U
chr21	8759200	8759400	B	U	U	U
chr21	8759400	8759600	B	U	U	U
chr21	8759600	8759800	U	U	U	U
chr21	8759800	8760000	U	U	U	U
chr21	8760000	8760200	U	U	U	U
chr21	8760800	8761000	U	U	U	U
chr21	8761000	8761200	U	U	U	U
chr21	8761200	8761400	U	U	U	U
chr21	8761400	8761600	U	U	U	U
chr21	8777600	8777800	U	U	U	U
chr21	8778000	8778200	U	U	U	U
chr21	8782800	8783000	U	U	U	U
chr21	8783000	8783200	U	U	U	U
chr21	8783200	8783400	U	U	U	U
chr21	8783400	8783600	U	U	U	U
chr21	8798400	8798600	U	U	U	U
chr21	8800800	8801000	U	U	U	U
chr21	8801000	8801200	U	U	U	U
chr21	8801200	8801400	U	U	U	U
chr21	8801400	8801600	U	U	U	U
chr21	8801600	8801800	U	U	U	U
chr21	8801800	8802000	U	U	U	U
chr21	8802000	8802200	U	U	U	U
chr21	8802200	8802400	U	U	U	U
chr21	8802400	8802600	U	U	U	U
chr21	8802600	8802800	U	U	U	U
chr21	8802800	8803000	U	U	U	U
chr21	8803400	8803600	U	U	U	U
chr21	8803600	8803800	U	U	U	U
chr21	8806600	8806800	U	U	U	U
chr21	8807000	8807200	U	U	U	U
chr21	8807200	8807400	U	U	U	U
chr21	8808800	8809000	U	U	U	U
chr21	8809400	8809600	U	U	U	U
chr21	8811400	8811600	U	U	U	U
chr21	8811600	8811800	U	U	U	U
chr21	8819400	8819600	U	U	U	U
chr21	8819600	8819800	U	U	U	U
chr21	8819800	8820000	U	U	U	U
chr21	8820000	8820200	U	U	U	U
chr21	8820200	8820400	U	U	U	U
chr21	8824800	8825000	U	U	U	U
chr21	8825000	8825200	U	U	U	U
chr21	8829000	8829200	U	U	U	U
chr21	8829200	8829400	U	U	U	U
chr21	8829800	8830000	U	U	U	U
chr21	8833200	8833400	U	U	U	U
chr21	8833400	8833600	U	U	U	U
chr21	8833600	8833800	U	U	U	U
chr21	8837200	8837400	U	U	U	U
chr21	8837400	8837600	U	U	U	U
chr21	8837600	8837800	U	U	U	U
chr21	8837800	8838000	U	U	U	U
chr21	8838000	8838200	U	U	U	U
chr21	8845000	8845200	U	U	U	U
chr21	8845200	8845400	U	U	U	U
chr21	8845400	8845600	U	U	U	U
chr21	8845600	8845800	U	U	U	U
chr21	8845800	8846000	U	U	U	U
chr21	8846000	8846200	U	U	U	U
chr21	8846200	8846400	U	U	U	U
chr21	8846400	8846600	U	U	U	U
chr21	8849800	8850000	U	U	U	U
chr21	8850400	8850600	U	U	U	U
chr21	8850800	8851000	U	U	U	U
chr21	8851000	8851200	U	U	U	U
chr21	8851600	8851800	U	U	U	U
chr21	8851800	8852000	U	U	U	U
chr21	8852000	8852200	U	U	U	U
chr21	8852200	8852400	U	U	U	U
chr21	8852400	8852600	U	U	U	U
chr21	8852600	8852800	U	U	U	U
chr21	8852800	8853000	U	U	U	U
chr21	8853000	8853200	U	U	U	U
chr21	8853200	8853400	U	U	U	U
chr21	8853800	8854000	U	U	U	U
chr21	8854000	8854200	U	U	U	U
chr21	8855600	8855800	U	U	U	U
chr21	8855800	8856000	U	U	U	U
chr21	8856000	8856200	U	U	U	U
chr21	8856800	8857000	U	U	U	U
chr21	8857800	8858000	U	U	U	U
chr21	8858000	8858200	U	U	U	U
chr21	8858400	8858600	U	U	U	U
chr21	8858600	8858800	U	U	U	U
chr21	8858800	8859000	U	U	U	U
chr21	8859000	8859200	U	U	U	U
chr21	8859200	8859400	U	U	U	U
chr21	8859800	8860000	U	U	U	U
chr21	8860000	8860200	U	U	U	U
chr21	8860200	8860400	U	U	U	U
