chr	start	end	ATAC	CTCF	REST	EP300
chr19	13880200	13880400	B	B	B	B
chr19	13880400	13880600	B	B	B	B
chr19	13880800	13881000	B	U	U	U
chr19	13881000	13881200	U	U	U	U
chr19	13881200	13881400	U	U	U	U
chr19	13881400	13881600	U	U	U	U
chr19	13881600	13881800	U	U	U	U
chr19	13881800	13882000	U	U	U	U
chr19	13882000	13882200	U	U	U	U
chr19	13882200	13882400	U	U	U	U
chr19	13882400	13882600	U	U	U	U
chr19	13882600	13882800	U	U	U	U
chr19	13882800	13883000	U	U	U	U
chr19	13883000	13883200	U	U	U	U
chr19	13883200	13883400	U	U	U	U
chr19	13883400	13883600	U	U	U	U
chr19	13884800	13885000	U	U	U	U
chr19	13885200	13885400	U	U	U	U
chr19	13885400	13885600	U	U	U	U
chr19	13885600	13885800	U	U	U	U
chr19	13885800	13886000	U	U	U	U
chr19	13886000	13886200	U	U	U	U
chr19	13886200	13886400	U	U	U	U
chr19	13886400	13886600	U	U	U	U
chr19	13887000	13887200	B	U	U	U
chr19	13887200	13887400	B	U	U	U
chr19	13887400	13887600	B	U	U	U
chr19	13888400	13888600	U	U	U	U
chr19	13888600	13888800	U	U	U	U
chr19	13888800	13889000	U	U	U	U
chr19	13889000	13889200	U	U	U	U
chr19	13889200	13889400	U	U	U	U
chr19	13889400	13889600	U	U	U	U
chr19	13889600	13889800	U	U	U	U
chr19	13889800	13890000	U	U	U	U
chr19	13890000	13890200	U	U	U	U
chr19	13890200	13890400	U	U	U	U
chr19	13892800	13893000	U	U	U	U
chr19	13893000	13893200	U	U	U	U
chr19	13894000	13894200	U	U	U	U
chr19	13895200	13895400	U	U	U	U
chr19	13895400	13895600	U	U	U	U
chr19	13897400	13897600	B	U	U	U
chr19	13900200	13900400	U	U	U	U
chr19	13900400	13900600	U	U	U	U
chr19	13904800	13905000	U	U	U	U
chr19	13905000	13905200	U	U	U	U
chr19	13905800	13906000	B	U	U	U
chr19	13906000	13906200	B	B	U	U
chr19	13906200	13906400	B	B	U	U
chr19	13909600	13909800	U	U	U	U
chr19	13913200	13913400	U	U	U	U
chr19	13913400	13913600	U	U	U	U
chr19	13913600	13913800	U	U	U	U
chr19	13918000	13918200	U	U	U	U
chr19	13918400	13918600	U	U	U	U
chr19	13918600	13918800	U	U	U	U
chr19	13918800	13919000	U	U	U	U
chr19	13920400	13920600	U	U	U	U
chr19	13920600	13920800	U	U	U	U
chr19	13920800	13921000	U	U	U	U
chr19	13923400	13923600	U	U	U	U
chr19	13923600	13923800	U	U	U	U
chr19	13923800	13924000	U	U	U	U
chr19	13926600	13926800	U	U	U	U
chr19	13926800	13927000	U	U	U	U
chr19	13927000	13927200	U	U	U	U
chr19	13927200	13927400	U	U	U	U
chr19	13928000	13928200	U	U	U	U
chr19	13929400	13929600	U	U	U	U
chr19	13930200	13930400	U	U	U	U
chr19	13930400	13930600	U	U	U	U
chr19	13930600	13930800	U	U	U	U
chr19	13930800	13931000	U	U	U	U
chr19	13931600	13931800	U	U	U	U
chr19	13932000	13932200	U	U	U	U
chr19	13932800	13933000	U	U	U	U
chr19	13933000	13933200	U	U	U	U
chr19	13933200	13933400	U	U	U	U
chr19	13933400	13933600	U	U	U	U
chr19	13933600	13933800	U	U	U	U
chr19	13933800	13934000	U	U	U	U
chr19	13934000	13934200	U	B	U	U
chr19	13934200	13934400	U	B	U	U
chr19	13935800	13936000	U	U	U	U
chr19	13936400	13936600	U	U	U	U
chr19	13937600	13937800	U	U	U	U
chr19	13938000	13938200	U	U	U	U
chr19	13938200	13938400	U	U	U	U
chr19	13938400	13938600	U	U	U	U
chr19	13938600	13938800	U	U	U	U
chr19	13951800	13952000	U	U	U	U
chr19	13952000	13952200	B	U	U	U
chr19	13952200	13952400	B	U	U	U
chr19	13953000	13953200	U	U	B	U
chr19	13953800	13954000	U	U	U	U
chr19	13954000	13954200	U	U	U	U
chr19	13954200	13954400	U	U	U	U
chr19	13954400	13954600	U	U	U	U
chr19	13955600	13955800	U	U	U	U
chr19	13955800	13956000	U	U	U	U
chr19	13956200	13956400	U	U	U	U
chr19	13957200	13957400	U	U	U	U
chr19	13957400	13957600	U	U	U	U
chr19	13958000	13958200	B	U	U	U
chr19	13958200	13958400	B	U	U	U
chr19	13958400	13958600	B	U	U	U
chr19	13959200	13959400	U	U	U	U
chr19	13959600	13959800	U	U	U	U
chr19	13959800	13960000	B	B	U	U
chr19	13960000	13960200	B	B	U	U
chr19	13960600	13960800	U	U	U	U
chr19	13960800	13961000	U	U	U	U
chr19	13961000	13961200	U	U	U	U
chr19	13961200	13961400	U	U	U	U
chr19	13961400	13961600	U	U	U	U
chr19	13961600	13961800	U	U	U	U
chr19	13962200	13962400	U	U	U	U
chr19	13962400	13962600	U	U	U	U
chr19	13962600	13962800	U	U	U	U
chr19	13963000	13963200	U	U	U	U
chr19	13963400	13963600	U	U	U	U
chr19	13963600	13963800	U	U	U	U
chr19	13963800	13964000	U	U	U	U
chr19	13964000	13964200	U	U	U	U
chr19	13965000	13965200	U	U	U	U
chr19	13965400	13965600	U	U	U	U
chr19	13966200	13966400	U	U	U	U
chr19	13966400	13966600	U	U	U	U
chr19	13966600	13966800	U	U	U	U
chr19	13966800	13967000	U	U	U	U
chr19	13967000	13967200	U	U	U	U
chr19	13968400	13968600	U	U	U	U
chr19	13968800	13969000	U	U	U	U
chr19	13970000	13970200	U	U	U	U
chr19	13971400	13971600	U	U	U	U
chr19	13972600	13972800	U	U	U	U
chr19	13973000	13973200	U	U	U	U
chr19	13974400	13974600	B	U	U	U
chr19	13975400	13975600	U	U	U	U
chr19	13975800	13976000	U	U	U	U
chr19	13976000	13976200	U	U	U	U
chr19	13976200	13976400	U	U	U	U
chr19	13976400	13976600	U	U	U	U
chr19	13978000	13978200	U	U	U	U
chr19	13978200	13978400	B	U	U	U
chr19	13978400	13978600	B	U	U	U
chr19	13979400	13979600	U	U	U	U
chr19	13979600	13979800	U	U	U	U
chr19	13979800	13980000	U	U	U	U
chr19	13980000	13980200	U	U	U	U
chr19	13980200	13980400	U	U	U	U
chr19	13980400	13980600	U	U	U	U
chr19	13980600	13980800	U	U	U	U
chr19	13980800	13981000	U	U	U	U
chr19	13981800	13982000	U	U	U	U
chr19	13982000	13982200	U	U	U	U
chr19	13982800	13983000	U	U	U	U
chr19	13983000	13983200	U	U	U	U
chr19	13983200	13983400	U	U	U	U
chr19	13983400	13983600	U	U	U	U
chr19	13983600	13983800	U	U	U	U
chr19	13983800	13984000	U	U	U	U
chr19	13984000	13984200	U	U	U	U
chr19	13984400	13984600	U	U	U	U
chr19	13984600	13984800	U	U	U	U
chr19	13985600	13985800	U	U	U	U
chr19	13985800	13986000	U	U	U	U
chr19	13986000	13986200	U	U	U	U
chr19	13986200	13986400	U	U	U	U
chr19	13986400	13986600	U	U	U	U
chr19	13986600	13986800	U	U	U	U
chr19	13986800	13987000	U	U	U	U
chr19	13987000	13987200	U	U	U	U
chr19	13987200	13987400	U	U	U	U
chr19	13987400	13987600	U	U	U	U
chr19	13987600	13987800	U	U	U	U
chr19	13988400	13988600	U	U	U	U
chr19	13989600	13989800	U	U	U	U
chr19	13991400	13991600	U	U	U	U
chr19	13992400	13992600	U	U	U	U
chr19	13992600	13992800	U	U	U	U
chr19	13993400	13993600	U	U	U	U
chr19	13993600	13993800	U	U	U	U
chr19	13994000	13994200	U	U	U	U
chr19	13996200	13996400	U	U	U	U
chr19	13997600	13997800	U	U	U	U
chr19	13997800	13998000	U	U	U	U
chr19	13998800	13999000	U	U	U	U
chr19	13999000	13999200	U	U	U	U
chr19	14002600	14002800	U	U	U	U
chr19	14003400	14003600	U	U	U	U
chr19	14004600	14004800	U	U	B	U
chr19	14004800	14005000	U	U	B	U
chr19	14005000	14005200	U	U	B	U
chr19	14005200	14005400	U	U	U	B
chr19	14005600	14005800	B	U	U	B
chr19	14005800	14006000	B	U	U	U
chr19	14006200	14006400	B	U	U	U
chr19	14006400	14006600	B	U	U	U
chr19	14006600	14006800	B	U	U	U
chr19	14006800	14007000	B	U	B	U
chr19	14007000	14007200	B	U	B	B
chr19	14007200	14007400	B	U	B	B
chr19	14008600	14008800	U	U	U	U
chr19	14011200	14011400	U	U	U	U
chr19	14023600	14023800	B	B	B	B
chr19	14027800	14028000	U	B	U	B
chr19	14028000	14028200	U	B	U	B
chr19	14028200	14028400	U	U	U	B
chr19	14028400	14028600	U	U	U	U
chr19	14030600	14030800	U	U	U	U
chr19	14030800	14031000	U	U	U	U
chr19	14031000	14031200	U	U	U	U
chr19	14031200	14031400	B	U	U	U
chr19	14031600	14031800	B	U	U	U
chr19	14031800	14032000	B	B	U	U
chr19	14032000	14032200	B	B	U	U
chr19	14032200	14032400	B	B	B	U
chr19	14039600	14039800	U	U	U	U
chr19	14039800	14040000	U	U	U	U
chr19	14042400	14042600	B	U	U	U
chr19	14042600	14042800	B	U	U	U
chr19	14046200	14046400	U	U	U	U
chr19	14046400	14046600	U	U	U	U
chr19	14049000	14049200	U	U	U	U
chr19	14049200	14049400	U	U	U	U
chr19	14051600	14051800	U	U	U	U
chr19	14051800	14052000	U	U	U	U
chr19	14052000	14052200	U	U	U	U
chr19	14053400	14053600	U	B	U	U
chr19	14053600	14053800	U	U	U	U
chr19	14053800	14054000	U	U	U	U
chr19	14054200	14054400	U	U	U	U
chr19	14054400	14054600	U	U	U	U
chr19	14054600	14054800	U	U	U	U
chr19	14054800	14055000	U	U	U	U
chr19	14055000	14055200	U	U	U	U
chr19	14055200	14055400	U	U	U	U
chr19	14056400	14056600	U	U	U	U
chr19	14056600	14056800	U	U	U	U
chr19	14056800	14057000	B	U	U	U
chr19	14057000	14057200	B	U	U	U
chr19	14057200	14057400	B	U	U	U
chr19	14058800	14059000	U	U	U	U
chr19	14059000	14059200	B	B	U	U
chr19	14059600	14059800	U	U	U	U
chr19	14059800	14060000	U	U	U	U
chr19	14060000	14060200	U	U	U	U
chr19	14061200	14061400	U	U	U	U
chr19	14061400	14061600	U	U	U	U
chr19	14061600	14061800	U	U	U	U
chr19	14061800	14062000	U	U	U	U
chr19	14062000	14062200	U	U	U	U
chr19	14062200	14062400	U	U	U	U
chr19	14069800	14070000	U	U	U	U
chr19	14070400	14070600	U	U	U	U
chr19	14070600	14070800	U	U	U	U
chr19	14070800	14071000	U	U	U	U
chr19	14071000	14071200	U	U	U	U
chr19	14072000	14072200	B	B	U	U
chr19	14072200	14072400	B	B	U	U
chr19	14072400	14072600	U	U	U	U
chr19	14072600	14072800	U	U	U	U
chr19	14072800	14073000	B	U	U	U
chr19	14073000	14073200	B	U	U	U
chr19	14074000	14074200	B	U	U	U
chr19	14074200	14074400	B	U	U	U
chr19	14074400	14074600	B	U	U	U
chr19	14074600	14074800	B	U	U	U
chr19	14074800	14075000	B	U	U	U
chr19	14075000	14075200	B	B	B	B
chr19	14076200	14076400	U	U	U	U
chr19	14077400	14077600	U	U	U	U
chr19	14081200	14081400	B	U	U	U
chr19	14081400	14081600	B	U	U	U
chr19	14081600	14081800	B	U	U	U
chr19	14081800	14082000	B	U	U	U
chr19	14082400	14082600	U	U	U	U
chr19	14082600	14082800	U	U	U	U
chr19	14083200	14083400	U	U	U	U
chr19	14083400	14083600	U	U	U	U
chr19	14083600	14083800	U	U	U	U
chr19	14083800	14084000	U	U	U	U
chr19	14085200	14085400	U	U	U	U
chr19	14085400	14085600	B	U	U	U
chr19	14085600	14085800	B	U	U	U
chr19	14085800	14086000	B	U	U	U
chr19	14086600	14086800	U	U	U	U
chr19	14087800	14088000	U	U	U	U
chr19	14088000	14088200	U	U	U	U
chr19	14088600	14088800	U	U	U	U
chr19	14088800	14089000	U	U	U	U
chr19	14089000	14089200	U	U	U	U
chr19	14089800	14090000	B	U	U	U
chr19	14091000	14091200	B	U	U	U
chr19	14091200	14091400	B	U	U	U
chr19	14091400	14091600	B	B	U	B
chr19	14091600	14091800	B	B	U	B
chr19	14091800	14092000	B	U	U	B
chr19	14092000	14092200	B	B	U	U
chr19	14092200	14092400	B	B	U	U
chr19	14093200	14093400	U	U	U	U
chr19	14093400	14093600	U	U	U	U
chr19	14093600	14093800	U	U	U	U
chr19	14097400	14097600	B	U	U	U
chr19	14097600	14097800	B	U	U	U
chr19	14097800	14098000	B	B	U	U
chr19	14100600	14100800	U	U	U	U
chr19	14100800	14101000	U	U	U	U
chr19	14106800	14107000	U	U	U	U
chr19	14107000	14107200	U	U	U	U
chr19	14107200	14107400	U	U	U	U
chr19	14107400	14107600	U	U	U	U
chr19	14107600	14107800	U	U	U	U
chr19	14107800	14108000	U	U	U	U
chr19	14111800	14112000	U	U	U	U
chr19	14112000	14112200	U	U	U	U
chr19	14112200	14112400	U	U	U	U
chr19	14112400	14112600	U	U	U	U
chr19	14112600	14112800	U	U	U	U
chr19	14112800	14113000	U	U	U	U
chr19	14113000	14113200	U	U	U	U
chr19	14113200	14113400	U	U	U	U
chr19	14113400	14113600	U	U	U	U
chr19	14113600	14113800	U	U	U	U
chr19	14113800	14114000	U	U	U	U
chr19	14114000	14114200	B	B	U	B
chr19	14114200	14114400	B	B	U	B
chr19	14114400	14114600	B	U	U	U
chr19	14114600	14114800	U	U	U	U
chr19	14115800	14116000	U	U	U	U
chr19	14116000	14116200	U	U	U	U
chr19	14116200	14116400	U	U	U	U
chr19	14116400	14116600	U	U	U	U
chr19	14116600	14116800	U	U	U	U
chr19	14116800	14117000	U	U	U	U
chr19	14117000	14117200	U	U	U	U
chr19	14117200	14117400	U	U	U	U
chr19	14117800	14118000	B	U	U	U
chr19	14118200	14118400	B	U	B	B
chr19	14119000	14119200	U	U	U	U
chr19	14119200	14119400	U	U	U	U
chr19	14119600	14119800	U	U	U	U
chr19	14119800	14120000	U	U	U	U
chr19	14120000	14120200	U	U	U	U
chr19	14120200	14120400	U	U	U	U
chr19	14120400	14120600	U	U	U	U
chr19	14120600	14120800	U	U	U	U
chr19	14121400	14121600	U	U	U	U
chr19	14121600	14121800	U	U	U	U
chr19	14122800	14123000	U	U	U	U
chr19	14127200	14127400	U	U	U	U
chr19	14127400	14127600	U	U	U	U
chr19	14128000	14128200	U	U	U	U
chr19	14128200	14128400	U	U	U	U
chr19	14128800	14129000	U	U	U	U
chr19	14131800	14132000	U	U	U	U
chr19	14134400	14134600	U	U	U	U
chr19	14134600	14134800	U	U	U	U
chr19	14135400	14135600	U	U	U	U
chr19	14135600	14135800	U	U	U	U
chr19	14135800	14136000	U	U	U	U
chr19	14136200	14136400	B	U	U	U
chr19	14136600	14136800	B	U	U	U
chr19	14137000	14137200	B	B	U	U
chr19	14137600	14137800	B	B	U	U
chr19	14147800	14148000	B	U	U	U
chr19	14148000	14148200	B	B	B	U
chr19	14148200	14148400	B	B	B	U
chr19	14148400	14148600	B	U	B	U
chr19	14148600	14148800	B	U	U	U
chr19	14148800	14149000	U	U	U	U
chr19	14149000	14149200	U	U	U	U
chr19	14149200	14149400	U	U	U	U
chr19	14149400	14149600	U	U	U	U
chr19	14149600	14149800	U	U	U	U
chr19	14150200	14150400	U	U	U	U
chr19	14150400	14150600	U	U	U	U
chr19	14150600	14150800	U	U	U	U
chr19	14150800	14151000	U	U	U	U
chr19	14151400	14151600	U	U	U	U
chr19	14151600	14151800	U	U	U	U
chr19	14151800	14152000	U	U	U	U
chr19	14152000	14152200	U	U	U	U
chr19	14152200	14152400	U	U	U	U
chr19	14152400	14152600	U	U	U	U
chr19	14152600	14152800	U	U	U	U
chr19	14152800	14153000	U	U	U	U
chr19	14154000	14154200	U	U	U	U
chr19	14154200	14154400	U	U	U	U
chr19	14155000	14155200	U	U	U	U
chr19	14155200	14155400	U	U	U	U
chr19	14155400	14155600	U	U	U	U
chr19	14156200	14156400	U	U	U	U
chr19	14156600	14156800	U	U	U	U
chr19	14156800	14157000	U	U	U	U
chr19	14157000	14157200	U	U	U	U
chr19	14157200	14157400	U	U	U	U
chr19	14157400	14157600	U	U	U	U
chr19	14157600	14157800	U	U	U	U
chr19	14157800	14158000	U	U	U	U
chr19	14158000	14158200	U	U	U	U
chr19	14158200	14158400	U	U	U	U
chr19	14158400	14158600	U	U	U	U
chr19	14159000	14159200	U	U	U	U
chr19	14159200	14159400	U	U	U	U
chr19	14159400	14159600	U	U	U	U
chr19	14159600	14159800	U	U	U	U
chr19	14159800	14160000	U	U	U	U
chr19	14160000	14160200	U	U	U	U
chr19	14160200	14160400	U	U	U	U
chr19	14160400	14160600	U	U	U	U
chr19	14160600	14160800	U	U	U	U
chr19	14160800	14161000	U	U	U	U
chr19	14161000	14161200	U	U	U	U
chr19	14161200	14161400	U	U	U	U
chr19	14161600	14161800	U	U	U	U
chr19	14161800	14162000	U	U	U	U
chr19	14162600	14162800	U	U	U	U
chr19	14162800	14163000	U	U	U	U
chr19	14163000	14163200	U	U	U	U
chr19	14163200	14163400	U	U	U	U
chr19	14163600	14163800	U	U	U	U
chr19	14163800	14164000	U	U	U	U
chr19	14164000	14164200	U	U	U	U
chr19	14164400	14164600	U	U	U	U
chr19	14164600	14164800	U	U	U	U
chr19	14165000	14165200	U	U	U	U
chr19	14165200	14165400	U	U	U	U
chr19	14165800	14166000	U	U	U	U
chr19	14166000	14166200	U	U	U	U
chr19	14166200	14166400	U	U	U	U
chr19	14166800	14167000	U	U	U	U
chr19	14167200	14167400	U	U	U	U
chr19	14167400	14167600	U	U	U	U
chr19	14167600	14167800	U	U	U	U
chr19	14167800	14168000	U	U	U	U
chr19	14168000	14168200	U	U	U	U
chr19	14168600	14168800	U	U	U	U
chr19	14170000	14170200	U	U	U	U
chr19	14170200	14170400	U	U	U	U
chr19	14170400	14170600	U	U	U	U
chr19	14170600	14170800	U	U	U	U
chr19	14171400	14171600	U	U	U	U
chr19	14171600	14171800	U	U	U	U
chr19	14171800	14172000	U	U	U	U
chr19	14174200	14174400	U	U	U	U
chr19	14177600	14177800	U	U	U	U
chr19	14182400	14182600	U	U	U	U
chr19	14182600	14182800	U	U	U	U
chr19	14182800	14183000	U	U	U	U
chr19	14183400	14183600	U	U	U	U
chr19	14183600	14183800	U	U	U	U
chr19	14184200	14184400	U	U	U	U
chr19	14185600	14185800	U	U	U	U
chr19	14193000	14193200	U	U	U	U
chr19	14195200	14195400	U	U	U	U
chr19	14195400	14195600	U	U	U	U
chr19	14198600	14198800	U	B	U	U
chr19	14198800	14199000	U	U	U	U
chr19	14199000	14199200	U	U	U	U
chr19	14202800	14203000	U	U	U	U
chr19	14203000	14203200	U	U	U	U
chr19	14203200	14203400	U	U	U	U
chr19	14203400	14203600	U	U	U	U
chr19	14203600	14203800	U	U	U	U
chr19	14203800	14204000	U	U	U	U
chr19	14204200	14204400	U	U	U	U
chr19	14204400	14204600	U	U	U	U
chr19	14204800	14205000	U	U	U	U
chr19	14205000	14205200	U	U	U	U
chr19	14205200	14205400	U	U	U	U
chr19	14205400	14205600	U	U	U	U
chr19	14205800	14206000	U	U	U	U
chr19	14206400	14206600	U	U	U	U
chr19	14206600	14206800	B	U	U	U
chr19	14206800	14207000	B	U	U	U
chr19	14207000	14207200	B	U	U	U
chr19	14207200	14207400	B	U	U	U
chr19	14207400	14207600	B	U	U	U
chr19	14207600	14207800	B	U	U	U
chr19	14207800	14208000	U	U	U	U
chr19	14208000	14208200	U	U	U	U
chr19	14208600	14208800	U	U	U	U
chr19	14209200	14209400	U	U	U	U
chr19	14209400	14209600	U	U	U	U
chr19	14209800	14210000	U	U	U	U
chr19	14210000	14210200	U	U	U	U
chr19	14210200	14210400	U	U	U	U
chr19	14210400	14210600	U	U	U	U
chr19	14217600	14217800	B	B	B	U
chr19	14217800	14218000	B	U	U	U
chr19	14218400	14218600	U	U	U	U
chr19	14221400	14221600	B	B	U	U
chr19	14221600	14221800	B	B	U	U
chr19	14228000	14228200	B	U	U	U
chr19	14228600	14228800	B	U	U	U
chr19	14228800	14229000	U	U	U	U
chr19	14247400	14247600	U	U	U	U
chr19	14247600	14247800	U	U	U	U
chr19	14247800	14248000	U	U	U	U
chr19	14248000	14248200	U	U	U	U
chr19	14248200	14248400	U	U	U	U
chr19	14248800	14249000	U	U	U	U
chr19	14249000	14249200	U	U	U	U
chr19	14249200	14249400	U	U	U	U
chr19	14249800	14250000	U	U	U	U
chr19	14253800	14254000	U	U	U	U
chr19	14254000	14254200	U	U	U	U
chr19	14254200	14254400	U	U	U	U
chr19	14265200	14265400	U	U	U	U
chr19	14265400	14265600	U	U	U	U
chr19	14265600	14265800	U	U	U	U
chr19	14265800	14266000	U	U	U	U
chr19	14266000	14266200	U	U	U	U
chr19	14267000	14267200	U	U	U	U
chr19	14272000	14272200	U	U	U	U
chr19	14272200	14272400	U	U	U	U
chr19	14272400	14272600	U	U	U	U
chr19	14272600	14272800	U	U	U	U
chr19	14272800	14273000	U	U	U	U
chr19	14273800	14274000	U	U	U	U
chr19	14277200	14277400	U	U	U	U
chr19	14280600	14280800	U	U	U	U
chr19	14288200	14288400	U	U	U	U
chr19	14289600	14289800	U	U	U	U
chr19	14290000	14290200	U	U	U	U
chr19	14293000	14293200	U	U	U	U
chr19	14293200	14293400	U	U	U	U
chr19	14293400	14293600	U	U	U	U
chr19	14293800	14294000	U	U	U	U
chr19	14294000	14294200	U	U	U	U
chr19	14294200	14294400	U	U	U	U
chr19	14294400	14294600	U	U	U	U
chr19	14297400	14297600	U	U	U	U
chr19	14297600	14297800	U	U	U	U
chr19	14297800	14298000	U	U	U	U
chr19	14298000	14298200	U	U	U	U
chr19	14305600	14305800	U	U	U	U
chr19	14314400	14314600	U	U	U	U
chr19	14314600	14314800	U	U	U	U
chr19	14317200	14317400	U	U	U	U
chr19	14317400	14317600	U	U	U	U
chr19	14319000	14319200	B	B	B	U
chr19	14319200	14319400	B	U	U	U
chr19	14325800	14326000	U	U	U	U
chr19	14326000	14326200	U	U	U	U
chr19	14333400	14333600	U	U	U	U
chr19	14333600	14333800	U	U	U	U
chr19	14337400	14337600	B	U	U	U
chr19	14338800	14339000	U	U	U	U
chr19	14339000	14339200	U	U	U	U
chr19	14343400	14343600	U	U	U	U
chr19	14345000	14345200	U	U	U	U
chr19	14345200	14345400	U	U	U	U
chr19	14348400	14348600	B	B	B	U
chr19	14348600	14348800	B	B	B	U
chr19	14349800	14350000	U	U	U	U
chr19	14350600	14350800	U	U	U	U
chr19	14350800	14351000	U	U	U	U
chr19	14356000	14356200	B	U	U	U
chr19	14356200	14356400	B	U	U	U
chr19	14356400	14356600	B	U	U	U
chr19	14363400	14363600	B	U	U	U
chr19	14363600	14363800	B	U	B	B
chr19	14363800	14364000	B	U	B	B
chr19	14369600	14369800	U	U	U	U
chr19	14369800	14370000	U	U	U	U
chr19	14372200	14372400	U	U	U	U
chr19	14372400	14372600	U	U	U	U
chr19	14375000	14375200	U	U	U	U
chr19	14375200	14375400	U	U	U	U
chr19	14375400	14375600	U	U	U	U
chr19	14375600	14375800	U	U	U	U
chr19	14375800	14376000	U	U	U	U
chr19	14376000	14376200	U	U	U	U
chr19	14378200	14378400	U	U	U	U
chr19	14379000	14379200	U	U	U	U
chr19	14380400	14380600	U	U	U	U
chr19	14381000	14381200	B	U	U	U
chr19	14381400	14381600	B	U	U	U
chr19	14381600	14381800	B	U	U	U
chr19	14381800	14382000	B	U	U	U
chr19	14382000	14382200	B	U	U	B
chr19	14383600	14383800	U	U	U	U
chr19	14384200	14384400	B	U	B	B
chr19	14384400	14384600	B	U	U	B
chr19	14388400	14388600	U	U	U	U
chr19	14388600	14388800	U	U	U	U
chr19	14390800	14391000	B	U	U	U
chr19	14391000	14391200	B	U	U	U
chr19	14393600	14393800	U	U	U	U
chr19	14394200	14394400	U	U	U	U
chr19	14394400	14394600	U	U	U	U
chr19	14394600	14394800	U	U	U	U
chr19	14394800	14395000	U	U	U	U
chr19	14395400	14395600	U	U	U	U
chr19	14395600	14395800	U	U	U	U
chr19	14395800	14396000	U	U	U	U
chr19	14396000	14396200	U	U	U	U
chr19	14396200	14396400	U	U	U	U
chr19	14396400	14396600	U	U	U	U
chr19	14396600	14396800	U	U	U	U
chr19	14397000	14397200	U	U	U	U
chr19	14397600	14397800	U	U	U	U
chr19	14397800	14398000	U	U	U	U
chr19	14398000	14398200	U	U	U	U
chr19	14401200	14401400	U	U	U	U
chr19	14401400	14401600	U	U	U	U
chr19	14401600	14401800	U	U	U	U
chr19	14402600	14402800	U	U	U	U
chr19	14404400	14404600	U	U	U	U
chr19	14404600	14404800	U	U	U	U
chr19	14405600	14405800	B	U	U	U
chr19	14405800	14406000	B	U	U	U
chr19	14406000	14406200	B	U	B	U
chr19	14406400	14406600	B	B	B	U
chr19	14406600	14406800	B	U	U	U
chr19	14406800	14407000	U	U	U	U
chr19	14407000	14407200	U	U	U	U
chr19	14408400	14408600	U	U	U	U
chr19	14408600	14408800	U	U	U	U
chr19	14408800	14409000	U	U	U	U
chr19	14409000	14409200	U	U	U	U
chr19	14409200	14409400	U	U	U	U
chr19	14409400	14409600	U	U	U	U
chr19	14409600	14409800	U	U	U	U
chr19	14409800	14410000	U	U	U	U
chr19	14410000	14410200	U	U	U	U
chr19	14410200	14410400	U	U	U	U
chr19	14410400	14410600	U	U	U	U
chr19	14410600	14410800	U	U	U	U
chr19	14410800	14411000	U	U	U	U
chr19	14411000	14411200	U	U	U	U
chr19	14411200	14411400	U	U	U	U
chr19	14411400	14411600	U	U	U	U
chr19	14411600	14411800	U	U	U	U
chr19	14411800	14412000	U	U	U	U
chr19	14412000	14412200	U	U	U	U
chr19	14412600	14412800	U	U	U	U
chr19	14412800	14413000	U	U	U	U
chr19	14413000	14413200	U	U	U	U
chr19	14413200	14413400	U	U	U	U
chr19	14413800	14414000	U	U	U	U
chr19	14414000	14414200	U	U	U	U
chr19	14417000	14417200	U	U	U	U
chr19	14418200	14418400	B	U	B	B
chr19	14419200	14419400	B	U	U	U
chr19	14419400	14419600	B	U	U	B
chr19	14419600	14419800	B	U	U	B
chr19	14432000	14432200	B	B	B	U
chr19	14433000	14433200	B	U	U	U
chr19	14433200	14433400	B	U	U	U
chr19	14433600	14433800	U	U	U	U
chr19	14433800	14434000	U	U	U	U
chr19	14434000	14434200	U	U	U	U
chr19	14434200	14434400	U	U	U	U
chr19	14434400	14434600	B	U	U	U
chr19	14434600	14434800	B	U	U	U
chr19	14434800	14435000	B	U	U	U
chr19	14435000	14435200	B	U	U	U
chr19	14439000	14439200	U	U	U	U
chr19	14439200	14439400	U	U	U	U
chr19	14439400	14439600	U	U	U	U
chr19	14440000	14440200	B	U	U	U
chr19	14440200	14440400	B	U	U	U
chr19	14440400	14440600	B	U	U	U
chr19	14440600	14440800	U	U	U	U
chr19	14440800	14441000	U	U	U	U
chr19	14441000	14441200	U	U	U	U
chr19	14443000	14443200	U	U	U	U
chr19	14443200	14443400	U	U	U	U
chr19	14443400	14443600	U	U	U	U
chr19	14446400	14446600	U	U	U	U
chr19	14450000	14450200	B	U	U	U
chr19	14450200	14450400	B	U	U	U
chr19	14450600	14450800	B	U	U	U
chr19	14450800	14451000	B	U	U	U
chr19	14451000	14451200	U	U	U	U
chr19	14451200	14451400	U	U	U	U
chr19	14451600	14451800	U	U	U	U
chr19	14451800	14452000	U	U	U	U
chr19	14458000	14458200	U	U	U	U
chr19	14458200	14458400	U	U	U	U
chr19	14463400	14463600	U	U	U	U
chr19	14463600	14463800	U	U	U	U
chr19	14463800	14464000	U	U	U	U
chr19	14464000	14464200	U	U	U	U
chr19	14467800	14468000	B	B	B	U
chr19	14469400	14469600	U	U	U	U
chr19	14469600	14469800	U	U	U	U
chr19	14469800	14470000	U	U	U	U
chr19	14470000	14470200	U	U	U	U
chr19	14470600	14470800	U	U	U	U
chr19	14471400	14471600	U	U	U	U
chr19	14472000	14472200	B	U	B	U
chr19	14472200	14472400	B	B	B	U
